movie_id,movie_name,release,box_office,avg_price,avg_people,movie_score,movie_category,country,movie_link
778,环形使者,2012-09-28,12948,32.905853,21,7.6,"动作,惊悚,科幻","美国,中国大陆",https://piaofang.maoyan.com/movie/778
53,逆战,2012-01-17,12924,33.186222,30,7.6,"剧情,动作","中国香港,中国大陆",https://piaofang.maoyan.com/movie/53
83,战马,2012-02-28,11893,33.18222,23,8.4,剧情,美国,https://piaofang.maoyan.com/movie/83
881,太极2：英雄崛起,2012-11-01,11840,40.571606,14,7.2,"喜剧,动作,奇幻,武侠",中国大陆,https://piaofang.maoyan.com/movie/881
758,全面回忆,2012-10-20,11624,32.025818,17,8.5,动作,"美国,加拿大",https://piaofang.maoyan.com/movie/758
886,飓风营救2,2012-10-07,11549,31.97891,17,8.1,"剧情,动作,犯罪","法国,美国",https://piaofang.maoyan.com/movie/886
741,二次曝光,2012-09-29,10723,32.583687,18,6.6,剧情,中国大陆,https://piaofang.maoyan.com/movie/741
775,铜雀台,2012-09-26,10308,32.18114,19,6.7,"剧情,古装,历史",中国大陆,https://piaofang.maoyan.com/movie/775
77,机械师,2012-08-02,8900,31.361301,20,8.0,动作,美国,https://piaofang.maoyan.com/movie/77
482,痞子英雄之全面开战,2012-06-19,8724,31.437096,22,7.8,剧情,"中国大陆,中国台湾",https://piaofang.maoyan.com/movie/482
79,我愿意,2012-02-10,8483,33.803883,19,7.5,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/79
1031,大上海,2012-12-21,8457,33.869503,28,8.3,"剧情,动作","中国大陆,中国香港",https://piaofang.maoyan.com/movie/1031
534,王的盛宴,2012-11-29,7691,33.69193,16,6.5,"古装,历史",中国大陆,https://piaofang.maoyan.com/movie/534
65,那些年，我们一起追的女孩,2012-01-06,7646,32.83744,20,8.4,"剧情,喜剧,爱情",中国台湾,https://piaofang.maoyan.com/movie/65
647,我爱灰太狼,2012-08-10,7104,31.432014,19,5.7,"喜剧,动画,冒险",中国大陆,https://piaofang.maoyan.com/movie/647
680,河东狮吼2,2012-08-17,7088,30.985016,18,6.1,"喜剧,动作,爱情","中国大陆,中国香港",https://piaofang.maoyan.com/movie/680
128,春娇与志明,2012-03-30,7048,32.72316,15,7.7,剧情,"中国香港,中国大陆",https://piaofang.maoyan.com/movie/128
91,桃姐,2012-03-08,7035,31.5886,19,8.4,"剧情,家庭",中国香港,https://piaofang.maoyan.com/movie/91
965,无敌破坏王,2012-11-06,6380,37.60321,17,9.0,"喜剧,动画,奇幻,冒险",美国,https://piaofang.maoyan.com/movie/965
776,危险关系,2012-09-27,6251,33.948074,15,7.1,爱情,"中国大陆,韩国,新加坡",https://piaofang.maoyan.com/movie/776
124,晚秋,2012-03-23,6101,30.548494,18,7.7,"剧情,爱情","韩国,美国,中国香港",https://piaofang.maoyan.com/movie/124
637,笔仙,2012-07-17,5809,31.09205,16,5.6,"惊悚,恐怖,剧情",中国大陆,https://piaofang.maoyan.com/movie/637
256,灵魂战车2：复仇时刻,2012-04-20,5697,38.56396,20,7.2,"动作,剧情,奇幻",美国,https://piaofang.maoyan.com/movie/256
345154,我很帅,2016-01-15,5416,39.91439,18,暂无评分,"剧情,喜剧",中国大陆,https://piaofang.maoyan.com/movie/345154
87,快乐的大脚2,2012-02-21,5374,36.83141,16,7.5,"动画,家庭,喜剧",澳大利亚,https://piaofang.maoyan.com/movie/87
57,新天生一对,2012-01-23,5191,32.08089,21,7.9,暂无类型,暂无,https://piaofang.maoyan.com/movie/57
136,大追捕,2012-03-15,4820,31.288336,14,7.8,"剧情,动作,悬疑,惊悚","中国香港,中国大陆",https://piaofang.maoyan.com/movie/136
641,麦兜当当伴我心,2012-07-10,4684,30.340353,16,8.0,"喜剧,动画","中国香港,中国大陆",https://piaofang.maoyan.com/movie/641
101,王者之剑,2012-02-26,4434,37.308228,17,7.0,"动作,冒险,魔幻",美国,https://piaofang.maoyan.com/movie/101
729,HOLD住爱,2012-08-23,4411,32.262436,16,6.1,剧情,中国大陆,https://piaofang.maoyan.com/movie/729
508,白雪公主之魔镜魔镜,2012-06-01,4394,31.058487,19,7.5,剧情,美国,https://piaofang.maoyan.com/movie/508
58,饭局也疯狂,2012-01-23,4378,31.41689,27,5.3,剧情,中国大陆,https://piaofang.maoyan.com/movie/58
138,绣花鞋,2012-03-31,4342,31.80076,13,6.9,惊悚,中国大陆,https://piaofang.maoyan.com/movie/138
49,大闹天宫,2012-01-11,4038,35.42584,25,8.4,动画,中国大陆,https://piaofang.maoyan.com/movie/49
366,三个火枪手,2012-05-15,3969,37.500412,13,7.5,"动作,爱情,冒险","法国,美国,德国,英国",https://piaofang.maoyan.com/movie/366
352,人狼大战,2012-05-18,3814,31.572542,13,6.9,"剧情,动作,惊悚,冒险",美国,https://piaofang.maoyan.com/movie/352
602,大武当之天地密码,2012-07-06,3789,31.236824,16,6.3,"动作,喜剧,冒险","中国大陆,中国香港",https://piaofang.maoyan.com/movie/602
474,神奇海盗团,2012-06-01,3780,35.221283,25,7.2,动画,"英国,美国",https://piaofang.maoyan.com/movie/474
32,亲密敌人,2011-12-23,3701,34.556313,20,6.9,剧情,中国大陆,https://piaofang.maoyan.com/movie/32
441,第一次,2012-06-08,3565,31.813887,15,7.9,爱情,中国大陆,https://piaofang.maoyan.com/movie/441
643,太空一号,2012-08-07,3465,30.513454,15,7.4,"动作,科幻,惊悚","美国,法国",https://piaofang.maoyan.com/movie/643
67,铁血精英,2012-02-17,3332,31.842266,16,7.8,"动作,惊悚","英国,澳大利亚",https://piaofang.maoyan.com/movie/67
117,玩命追踪,2012-03-16,3144,31.05281,13,8.1,惊悚,"美国,英国,中国大陆",https://piaofang.maoyan.com/movie/117
845,男人如衣服,2012-10-12,3114,30.334091,11,7.0,"喜剧,爱情","中国香港,中国大陆",https://piaofang.maoyan.com/movie/845
639,赛尔号大电影2：雷伊与迈尔斯,2012-06-28,3106,28.180492,16,7.0,"动画,奇幻,冒险",中国大陆,https://piaofang.maoyan.com/movie/639
748,边境风云,2012-08-17,2922,31.941092,14,8.1,"剧情,犯罪",中国大陆,https://piaofang.maoyan.com/movie/748
115,非常小特工之时间大盗,2012-03-06,2885,35.271122,14,5.8,"动作,科幻,冒险",美国,https://piaofang.maoyan.com/movie/115
996,守护者联盟,2012-11-16,2865,35.75212,13,8.5,动画,美国,https://piaofang.maoyan.com/movie/996
506,车手,2012-06-21,2855,31.26234,15,6.9,剧情,"中国大陆,中国香港",https://piaofang.maoyan.com/movie/506
512,勇敢传说,2012-06-19,2826,39.084225,13,8.3,动画,美国,https://piaofang.maoyan.com/movie/512
54,胡桃夹子：魔境冒险,2012-01-17,2773,35.39641,21,6.5,"动作,奇幻,歌舞,家庭","英国,匈牙利",https://piaofang.maoyan.com/movie/54
132,车在囧途,2012-04-01,2747,29.5266,12,5.3,爱情,中国大陆,https://piaofang.maoyan.com/movie/132
894,萨米大冒险,2012-09-30,2679,34.453083,16,8.3,"动画,冒险",比利时,https://piaofang.maoyan.com/movie/894
68,夺命金,2012-02-03,2617,31.898005,15,7.3,犯罪,中国香港,https://piaofang.maoyan.com/movie/68
1053,我老公不靠谱,2012-12-07,2562,29.472084,10,7.8,爱情,中国香港,https://piaofang.maoyan.com/movie/1053
75,嫁个100分男人,2012-03-16,2522,30.317406,11,4.5,喜剧,"中国大陆,中国香港",https://piaofang.maoyan.com/movie/75
633,摩尔庄园2：海妖宝藏,2012-05-28,2483,32.90049,14,8.1,动画,中国大陆,https://piaofang.maoyan.com/movie/633
157,匹夫,2012-04-23,2418,32.895164,12,6.6,"剧情,动作,战争,西部",中国大陆,https://piaofang.maoyan.com/movie/157
835,雨中的树,2012-09-19,2367,25.882252,39,6.0,剧情,中国大陆,https://piaofang.maoyan.com/movie/835
503,笔仙惊魂,2012-06-08,2341,29.292374,14,5.5,恐怖,中国大陆,https://piaofang.maoyan.com/movie/503
85,双城计中计,2012-02-24,2301,30.6643,12,6.6,剧情,中国大陆,https://piaofang.maoyan.com/movie/85
108,情谜,2012-03-08,2190,31.492325,12,5.8,"悬疑,爱情,剧情","中国大陆,中国香港",https://piaofang.maoyan.com/movie/108
702,神秘世界历险记,2012-08-10,2162,27.471937,21,7.3,"动画,冒险,奇幻",中国大陆,https://piaofang.maoyan.com/movie/702
7,高海拔之恋Ⅱ,2012-02-09,2137,34.12513,12,7.1,爱情,"中国大陆,中国香港",https://piaofang.maoyan.com/movie/7
391,雨果,2012-05-31,2003,39.71703,14,8.0,"剧情,儿童,传记,奇幻",美国,https://piaofang.maoyan.com/movie/391
638,十二星座离奇事件,2012-07-13,1998,29.813948,14,5.1,"惊悚,悬疑,犯罪",中国大陆,https://piaofang.maoyan.com/movie/638
677,超决战！贝利亚银河帝国,2012-07-12,1954,28.550867,12,7.0,动作,日本,https://piaofang.maoyan.com/movie/677
258,杀生,2012-04-28,1905,32.83223,13,7.8,喜剧,中国大陆,https://piaofang.maoyan.com/movie/258
173,暮光之城4：破晓（上）,2012-10-23,1866,31.926882,10,8.0,爱情,美国,https://piaofang.maoyan.com/movie/173
288,影子爱人,2012-05-11,1802,31.097977,8,6.6,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/288
500,黑衣女人,2012-09-20,1801,29.384056,8,6.9,"剧情,惊悚,恐怖","英国,加拿大,瑞典",https://piaofang.maoyan.com/movie/500
507,忠诚与背叛,2012-05-23,1773,25.488209,44,4.4,剧情,中国大陆,https://piaofang.maoyan.com/movie/507
703,搞定岳父大人,2012-08-03,1748,29.742376,11,7.7,喜剧,中国大陆,https://piaofang.maoyan.com/movie/703
541,特工争风,2012-06-16,1742,31.599442,12,7.0,"爱情,动作,喜剧",美国,https://piaofang.maoyan.com/movie/541
387,赛德克·巴莱,2012-05-10,1653,33.942547,13,8.6,"剧情,历史,战争",中国台湾,https://piaofang.maoyan.com/movie/387
261,追凶,2012-05-11,1641,32.322826,10,5.1,"惊悚,悬疑,犯罪",中国香港,https://piaofang.maoyan.com/movie/261
480,潜艇总动员2,2012-06-01,1640,35.13431,22,2.7,"喜剧,动画,家庭",中国大陆,https://piaofang.maoyan.com/movie/480
251,迈阿密行动,2012-04-12,1617,29.03067,9,6.2,"喜剧,爱情",法国,https://piaofang.maoyan.com/movie/251
39,深度谜案,2011-12-31,1576,32.830055,16,6.8,"惊悚,剧情","西班牙,英国,法国",https://piaofang.maoyan.com/movie/39
862,秘鲁大冒险,2012-09-14,1565,32.924644,10,7.5,"动画,冒险",西班牙,https://piaofang.maoyan.com/movie/862
763,普罗旺斯惊魂记,2012-10-30,1548,34.57176,9,4.0,"剧情,恐怖,悬疑",法国,https://piaofang.maoyan.com/movie/763
76,真心话大冒险,2012-02-14,1514,31.023672,17,5.5,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/76
750,恐怖旅馆,2012-08-17,1447,29.544262,12,3.6,"喜剧,恐怖",中国大陆,https://piaofang.maoyan.com/movie/750
100,疯狂的蠢贼,2012-03-01,1382,29.893904,12,4.7,"喜剧,犯罪",中国大陆,https://piaofang.maoyan.com/movie/100
642,老雷斯的故事,2012-07-27,1374,44.37445,7,6.8,"动画,家庭,奇幻","美国,法国",https://piaofang.maoyan.com/movie/642
927,叛谍追击,2012-10-12,1306,30.128914,7,7.2,"动作,惊悚","美国,加拿大,比利时",https://piaofang.maoyan.com/movie/927
33,极速天使,2011-12-27,1288,33.02243,13,5.3,剧情,"中国大陆,中国香港",https://piaofang.maoyan.com/movie/33
55,亲家过年,2012-01-18,1287,30.267439,12,7.0,喜剧,中国大陆,https://piaofang.maoyan.com/movie/55
479,百万巨鳄,2012-06-08,1263,31.55657,10,6.6,"剧情,惊悚,灾难",中国大陆,https://piaofang.maoyan.com/movie/479
116,变节：潜罪犯,2012-03-02,1259,31.4974,12,7.2,"动作,犯罪,悬疑",中国香港,https://piaofang.maoyan.com/movie/116
943,幻影追凶,2012-11-13,1258,29.737223,9,6.9,"惊悚,恐怖,悬疑,剧情","美国,法国,加拿大,英国",https://piaofang.maoyan.com/movie/943
257,纽约行动,2012-04-13,1232,29.327122,9,4.7,"剧情,动作,犯罪",美国,https://piaofang.maoyan.com/movie/257
588,猪猪侠之囧囧危机,2012-06-28,1184,28.354385,13,7.2,"动画,家庭",中国大陆,https://piaofang.maoyan.com/movie/588
929,诡爱,2012-10-30,1183,30.493927,7,6.7,"惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/929
34,梦宅诡影,2011-12-29,1153,32.69078,14,6.4,"惊悚,剧情,悬疑","美国,加拿大",https://piaofang.maoyan.com/movie/34
681,伤心童话,2012-09-14,1147,29.64654,6,6.8,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/681
481,半夜不要照镜子,2012-06-14,1140,29.99379,11,6.3,"悬疑,惊悚",中国大陆,https://piaofang.maoyan.com/movie/481
861,天生爱情狂,2012-11-09,1127,29.64222,9,7.0,,中国香港,https://piaofang.maoyan.com/movie/861
476,醉后一夜,2012-06-01,985,31.218193,9,6.6,"爱情,悬疑,喜剧","中国大陆,中国香港",https://piaofang.maoyan.com/movie/476
942,吴仁宝,2012-10-12,961,36.50928,50,5.3,传记,中国大陆,https://piaofang.maoyan.com/movie/942
974,冰雪11天,2012-11-01,946,47.45629,19,6.3,"剧情,灾难",中国大陆,https://piaofang.maoyan.com/movie/974
333,形影不离,2012-05-04,888,30.83911,7,6.4,"剧情,喜剧,悬疑",中国大陆,https://piaofang.maoyan.com/movie/333
1040,目击者,2012-11-20,885,43.660824,127,6.0,"剧情,动作,悬疑",中国大陆,https://piaofang.maoyan.com/movie/1040
385,浮城大亨,2012-05-18,885,30.873087,6,7.3,剧情,"中国大陆,中国香港",https://piaofang.maoyan.com/movie/385
31,倾城之泪,2011-12-22,829,32.99164,12,7.3,"剧情,爱情","中国大陆,中国台湾",https://piaofang.maoyan.com/movie/31
60,变身男女,2012-01-26,826,29.409586,11,6.9,暂无类型,暂无,https://piaofang.maoyan.com/movie/60
632,青魇,2012-07-06,805,30.194057,10,7.2,"惊悚,恐怖,悬疑","中国大陆,中国香港",https://piaofang.maoyan.com/movie/632
912,白昼冷光,2012-10-12,804,31.490086,7,6.2,"动作,惊悚","美国,西班牙",https://piaofang.maoyan.com/movie/912
645,神探亨特张,2012-07-20,775,31.282015,9,7.0,"动作,犯罪",中国大陆,https://piaofang.maoyan.com/movie/645
957,给野兽献花,2012-11-16,746,31.936007,6,6.7,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/957
1043,铁线虫入侵,2012-12-06,736,30.754385,8,7.5,"剧情,惊悚",韩国,https://piaofang.maoyan.com/movie/1043
453,宝岛双雄,2012-06-08,710,32.673206,8,4.7,"喜剧,动作,爱情","中国大陆,中国台湾",https://piaofang.maoyan.com/movie/453
603,魅妆,2012-06-29,682,29.175562,9,4.7,"惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/603
95,国王的演讲,2012-02-24,628,32.34246,9,8.7,"剧情,历史,传记","英国,澳大利亚,美国",https://piaofang.maoyan.com/movie/95
94,新龙门客栈,2012-02-24,607,31.052158,9,8.8,"武侠,动作","中国香港,中国大陆",https://piaofang.maoyan.com/movie/94
93,钱学森,2012-03-02,603,27.219133,12,暂无评分,传记,中国大陆,https://piaofang.maoyan.com/movie/93
66,杀手欧阳盆栽,2012-01-06,585,30.689707,9,6.7,喜剧,中国台湾,https://piaofang.maoyan.com/movie/66
880,新妈妈再爱我一次,2012-11-09,579,30.617672,6,6.3,"剧情,爱情,家庭",中国大陆,https://piaofang.maoyan.com/movie/880
966,无间罪：僵尸重生,2012-11-23,573,28.040049,6,5.7,"恐怖,惊悚",中国大陆,https://piaofang.maoyan.com/movie/966
913,凶间雪山,2012-12-21,567,30.048248,7,4.9,"恐怖,惊悚",中国大陆,https://piaofang.maoyan.com/movie/913
852,浮城谜事,2012-10-19,552,30.405878,5,7.1,爱情,"中国大陆,法国",https://piaofang.maoyan.com/movie/852
504,2012喜上加喜,2012-06-15,550,30.986923,8,6.1,"剧情,喜剧","中国香港,中国大陆",https://piaofang.maoyan.com/movie/504
107,兵临城下之决战要塞,2012-03-16,536,32.0113,7,7.6,"剧情,历史,战争","俄罗斯,白俄罗斯",https://piaofang.maoyan.com/movie/107
253,爱在那一天,2012-04-13,531,29.16637,6,6.4,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/253
264,飞越老人院,2012-05-08,513,28.986841,7,8.2,喜剧,中国大陆,https://piaofang.maoyan.com/movie/264
37,玩命狙击,2011-12-30,512,31.214663,10,3.4,动作,泰国,https://piaofang.maoyan.com/movie/37
386,超蛙战士之威武教官,2012-06-01,494,33.979256,13,4.7,"动作,科幻,动画",中国大陆,https://piaofang.maoyan.com/movie/386
753,爆笑角斗士,2012-08-23,484,30.619364,7,7.2,喜剧,中国香港,https://piaofang.maoyan.com/movie/753
287,我11,2012-05-18,483,29.285082,5,7.3,"剧情,犯罪","中国大陆,法国",https://piaofang.maoyan.com/movie/287
37749,大侦探福尔摩斯,2010-02-25,466,31.384706,28,8.5,"动作,悬疑,冒险","美国,德国",https://piaofang.maoyan.com/movie/37749
674,绝色武器,2012-07-13,452,31.350775,7,6.4,"爱情,动作",中国香港,https://piaofang.maoyan.com/movie/674
854,宝贝女儿好妈妈之吃记忆的大雪球,2012-09-30,452,28.09872,7,7.3,"喜剧,动画,家庭",中国大陆,https://piaofang.maoyan.com/movie/854
126,饮食男女-好远又好近,2012-03-23,450,30.735168,6,5.6,"剧情,喜剧,爱情","中国大陆,中国台湾",https://piaofang.maoyan.com/movie/126
956,三个未婚妈妈,2012-10-26,448,28.399492,5,6.9,剧情,中国大陆,https://piaofang.maoyan.com/movie/956
928,一次别离,2012-11-13,436,32.212727,8,8.5,剧情,"伊朗,法国",https://piaofang.maoyan.com/movie/928
390,我是大熊猫,2012-04-28,426,25.438131,8,3.4,"动画,冒险",中国大陆,https://piaofang.maoyan.com/movie/390
719,宝马狂想曲,2012-07-20,416,29.725557,6,3.8,喜剧,中国大陆,https://piaofang.maoyan.com/movie/719
63,绝录求生,2012-01-06,412,31.654743,10,5.2,"悬疑,惊悚",中国大陆,https://piaofang.maoyan.com/movie/63
263,初恋这件小事,2012-06-05,402,31.422163,5,8.8,"喜剧,爱情",泰国,https://piaofang.maoyan.com/movie/263
351,擒爱记,2012-06-21,398,29.956316,7,6.9,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/351
111,神通乡巴佬,2012-03-08,397,27.74875,8,4.3,"剧情,喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/111
78015,金箍棒传奇,2012-12-29,394,29.000862,13,6.2,"喜剧,动画,冒险",中国大陆,https://piaofang.maoyan.com/movie/78015
728,林肯律师,2012-08-15,391,32.593376,9,7.5,"剧情,惊悚,犯罪",美国,https://piaofang.maoyan.com/movie/728
634,一八九四·甲午大海战,2012-07-06,387,29.349188,10,7.9,"剧情,战争,历史",中国大陆,https://piaofang.maoyan.com/movie/634
742,邋遢大王奇遇记,2012-08-17,372,27.661394,10,8.1,"动画,家庭",中国大陆,https://piaofang.maoyan.com/movie/742
110,高举爱,2012-03-08,371,31.007397,7,6.8,"剧情,爱情",中国香港,https://piaofang.maoyan.com/movie/110
202,荒岛情未了,2012-04-13,369,28.309322,6,3.9,"悬疑,惊悚,冒险",中国大陆,https://piaofang.maoyan.com/movie/202
71,超时空救兵,2012-01-24,369,31.322662,10,5.2,"喜剧,动作,科幻",中国大陆,https://piaofang.maoyan.com/movie/71
511,悬赏,2012-06-21,368,27.80134,7,6.2,"剧情,喜剧,动作,犯罪",中国香港,https://piaofang.maoyan.com/movie/511
99,红鹰侠,2012-03-02,364,31.199781,7,5.5,"动作,科幻,惊悚",泰国,https://piaofang.maoyan.com/movie/99
201,盗亦有道,2012-04-13,338,30.011356,5,6.6,"剧情,动作",韩国,https://piaofang.maoyan.com/movie/201
78022,秘密花园,2012-12-28,336,29.952175,8,8.0,"喜剧,爱情,奇幻",中国大陆,https://piaofang.maoyan.com/movie/78022
981,恋爱三万英尺,2012-11-23,325,27.889914,4,6.7,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/981
72,就是闹着玩的,2012-01-23,321,25.17861,21,6.8,喜剧,中国大陆,https://piaofang.maoyan.com/movie/72
510,雅典娜：无间谍局,2012-06-07,320,31.04254,7,5.6,"动作,爱情,悬疑",韩国,https://piaofang.maoyan.com/movie/510
752,黑金,2012-08-18,314,34.0669,10,7.3,"历史,战争","法国,意大利,突尼斯,卡塔尔",https://piaofang.maoyan.com/movie/752
249,下一个奇迹,2012-03-31,311,31.250315,18,4.8,"剧情,爱情","中国台湾,中国大陆",https://piaofang.maoyan.com/movie/249
62,喜酒,2012-01-05,308,23.787886,22,3.3,喜剧,中国大陆,https://piaofang.maoyan.com/movie/62
764,守株人,2012-08-23,306,29.127026,7,5.9,"惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/764
78012,地下室惊魂,2012-12-28,294,31.45455,10,5.1,"剧情,惊悚,悬疑",中国大陆,https://piaofang.maoyan.com/movie/78012
473,查无此人,2012-06-15,286,31.059399,7,5.6,"剧情,悬疑",中国大陆,https://piaofang.maoyan.com/movie/473
1054,异度迷局,2012-12-14,277,27.973661,4,5.4,"悬疑,剧情,惊悚",中国大陆,https://piaofang.maoyan.com/movie/1054
949,茱莉娅的眼睛,2012-11-09,276,30.078615,7,7.0,"惊悚,悬疑",西班牙,https://piaofang.maoyan.com/movie/949
478,热爱岛,2012-06-01,272,32.48346,4,3.6,"喜剧,爱情","中国大陆,中国香港",https://piaofang.maoyan.com/movie/478
86,乌龙戏凤2012,2012-02-22,265,29.396017,6,4.2,喜剧,中国台湾,https://piaofang.maoyan.com/movie/86
941,诱饵,2012-10-16,262,28.773466,4,6.1,"喜剧,动作,犯罪",加拿大,https://piaofang.maoyan.com/movie/941
134,死亡迷局,2012-03-23,258,27.452444,6,3.8,"剧情,悬疑,惊悚",中国大陆,https://piaofang.maoyan.com/movie/134
994,致命替身,2012-11-16,256,28.872858,6,5.9,"悬疑,惊悚",中国大陆,https://piaofang.maoyan.com/movie/994
64,开心大冒险,2012-01-06,250,27.066044,8,4.3,"动作,喜剧",中国大陆,https://piaofang.maoyan.com/movie/64
1036,万箭穿心,2012-11-16,249,30.49706,6,8.4,"剧情,家庭",中国大陆,https://piaofang.maoyan.com/movie/1036
398,地域无门,2012-05-16,240,30.201292,4,3.2,"惊悚,悬疑,犯罪",中国大陆,https://piaofang.maoyan.com/movie/398
765,一起飞,2012-08-21,234,27.835075,5,7.4,"喜剧,爱情,奇幻",中国大陆,https://piaofang.maoyan.com/movie/765
120,结婚狂想曲,2012-03-09,231,30.243723,6,4.1,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/120
69,豪门生死恋,2012-02-12,217,32.11249,7,6.0,"冒险,动作,惊悚","法国,德国,比利时",https://piaofang.maoyan.com/movie/69
631,海鲜陆战队,2012-06-29,209,26.451662,8,6.1,"喜剧,动画","中国大陆,马来西亚",https://piaofang.maoyan.com/movie/631
78011,艺术家,2012-12-28,209,34.16521,8,8.3,剧情,"法国,比利时,美国",https://piaofang.maoyan.com/movie/78011
89,浮出水面的影子,2012-02-17,208,30.152203,7,5.3,"剧情,悬疑,惊悚",中国大陆,https://piaofang.maoyan.com/movie/89
247,十五岁的笑脸,2012-03-06,203,25.38554,98,暂无评分,"青春,剧情",中国大陆,https://piaofang.maoyan.com/movie/247
720,请叫我英雄,2012-08-03,193,30.560438,5,6.7,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/720
412,生死罗布泊,2012-05-22,189,39.421852,35,6.6,"剧情,冒险",中国大陆,https://piaofang.maoyan.com/movie/412
883,幸福迷途,2012-11-09,189,27.889778,5,7.2,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/883
650,热血街头,2012-07-20,187,31.031216,4,4.2,"剧情,动作",中国大陆,https://piaofang.maoyan.com/movie/650
133,台北飘雪,2012-04-01,185,30.747633,4,6.0,"剧情,爱情,青春","中国大陆,日本,中国香港,中国台湾",https://piaofang.maoyan.com/movie/133
76982,孝女彩金,2012-09-20,181,43.047363,79,7.1,"剧情,家庭",中国大陆,https://piaofang.maoyan.com/movie/76982
604,非常绑匪,2012-06-29,180,30.401388,6,3.8,"剧情,喜剧",中国大陆,https://piaofang.maoyan.com/movie/604
38,2012来了,2011-12-31,178,29.717178,7,4.0,"剧情,喜剧",中国大陆,https://piaofang.maoyan.com/movie/38
203,狂奔蚂蚁,2012-05-25,172,27.621956,4,5.8,"剧情,喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/203
1030,借你俩胆,2012-11-16,171,29.655602,5,5.8,"喜剧,惊悚",中国大陆,https://piaofang.maoyan.com/movie/1030
174,敢死队,2010-08-20,161,25.997776,18,8.1,"惊悚,冒险,动作",美国,https://piaofang.maoyan.com/movie/174
640,爱的面包魂,2012-07-13,161,32.89514,4,6.4,"剧情,喜剧",中国台湾,https://piaofang.maoyan.com/movie/640
88,猎物,2012-02-10,159,30.435114,6,7.0,"动作,犯罪,惊悚",法国,https://piaofang.maoyan.com/movie/88
368,四戒,2012-06-08,157,27.379854,5,6.3,"剧情,喜剧",中国大陆,https://piaofang.maoyan.com/movie/368
651,街头之王,2012-07-27,157,28.922031,4,5.2,"剧情,动作",中国大陆,https://piaofang.maoyan.com/movie/651
329758,索道医生,2012-12-26,155,48.386997,116,暂无评分,剧情,中国大陆,https://piaofang.maoyan.com/movie/329758
388,今天·明天,2012-05-11,153,22.11519,7,4.4,"动画,家庭",中国大陆,https://piaofang.maoyan.com/movie/388
80,女人如花,2012-03-08,152,30.78479,5,4.6,"剧情,爱情",中国大陆,https://piaofang.maoyan.com/movie/80
682,华丽之后,2012-08-16,149,32.545868,5,7.8,"剧情,爱情,音乐",中国香港,https://piaofang.maoyan.com/movie/682
1041,邂逅幸福,2012-11-27,143,29.966162,5,7.1,"喜剧,爱情",法国,https://piaofang.maoyan.com/movie/1041
749,做次有钱人,2012-08-17,143,28.132765,5,7.2,"喜剧,爱情",中国大陆,https://piaofang.maoyan.com/movie/749
944,爱谁谁,2012-11-09,142,28.307655,4,6.8,爱情,中国大陆,https://piaofang.maoyan.com/movie/944
78462,咱们是亲人,2012-12-28,139,47.04074,136,7.0,剧情,中国大陆,https://piaofang.maoyan.com/movie/78462
226,一夜成名,2012-04-13,137,32.032524,3,3.3,"剧情,喜剧,音乐",中国大陆,https://piaofang.maoyan.com/movie/226
121,索马里真相,2012-03-09,137,30.469685,6,3.6,"纪录片,战争",中国大陆,https://piaofang.maoyan.com/movie/121
109,囧蛋奇兵,2012-03-23,137,23.592916,6,3.1,"喜剧,家庭,奇幻",中国大陆,https://piaofang.maoyan.com/movie/109
827,非常营救,2012-09-21,136,27.316788,3,4.5,"剧情,悬疑",中国大陆,https://piaofang.maoyan.com/movie/827
70010,通道转兵,2011-08-30,129,29.167612,84,2.6,历史,中国大陆,https://piaofang.maoyan.com/movie/70010
678,拯救第365天,2012-08-10,126,32.377575,5,5.4,"动画,冒险,奇幻","中国大陆,新西兰,英国,美国",https://piaofang.maoyan.com/movie/678
836,毕业那年,2012-09-21,119,27.703741,2,5.9,"剧情,音乐",中国大陆,https://piaofang.maoyan.com/movie/836
675,人山人海,2012-08-03,114,32.671234,4,7.0,"剧情,悬疑,犯罪",中国大陆,https://piaofang.maoyan.com/movie/675
440,跑出一片天,2012-06-01,105,25.226353,5,7.0,"剧情,运动",中国大陆,https://piaofang.maoyan.com/movie/440
505,黑暗中的救赎,2012-06-21,103,35.155075,6,5.1,悬疑,中国大陆,https://piaofang.maoyan.com/movie/505
36,双人床条约,2011-12-30,102,28.5475,5,5.5,"爱情,喜剧",中国大陆,https://piaofang.maoyan.com/movie/36
